"WATERSHED_","disturb_ha_2020","disturb_ha_2030","disturb_ha_2040","disturb_ha_2050","disturb_ha_2060","disturb_ha_2070","disturb_ha_2080","disturb_ha_2090","calc_area_ha","perc_disturb_2020","perc_disturb_2030","perc_disturb_2040","perc_disturb_2050","perc_disturb_2060","perc_disturb_2070","perc_disturb_2080","perc_disturb_2090"
"603",3481,172.118209838867,172.118209838867,191.159515380859,377.721038818359,779.721008300781,1115.61767578125,2374.53100585938,2620.62133789062,5789.72651343697,2.97282107262597,2.97282107262597,3.30170198777457,6.52398758286308,13.4673202005515,19.2689183710507,41.0128354137021,45.2633009833644
"604",3485,2006.88244628906,2006.88244628906,1998.17822265625,2415.26538085938,2430.18334960938,2430.18334960938,2430.18334960938,2430.18334960938,2430.18329183754,82.5815259708905,82.5815259708905,82.2233544839065,99.3861405010777,100.000002377262,100.000002377262,100.000002377262,100.000002377262
"605",3484,1805.03002929688,1745.71594238281,1784.12182617188,2116.1328125,2192.00805664062,2194.47900390625,2194.47900390625,2194.47900390625,2195.35602449834,82.2203783420204,79.518580262248,81.2679950888404,96.3913273694892,99.8474977260928,99.9600510995799,99.9600510995799,99.9600510995799
"606",3486,769.024291992188,768.33837890625,824.480529785156,950.936462402344,1071.30322265625,1071.83203125,1071.83203125,1071.83203125,1090.29904075751,70.5333365658923,70.4704260193086,75.6196693718388,87.2179490996949,98.257742381571,98.3062436251732,98.3062436251732,98.3062436251732
"607",3487,2515.77612304688,2469.52783203125,2429.21801757812,2894.89575195312,3201.04321289062,3201.04321289062,3201.09594726562,3201.09594726562,3230.65640762179,77.8719803539502,76.4404356404203,75.1927073348652,89.6070453398716,99.0833691053836,99.0833691053836,99.0850014168505,99.0850014168505
"608",8369,0.709237784147263,0.709237784147263,0.771118819713593,0.813975721597672,0.813975721597672,0.813975721597672,0.813975721597672,0.813975721597672,2.90069011425204,24.4506567820721,24.4506567820721,26.5839779273502,28.061450535455,28.061450535455,28.061450535455,28.061450535455,28.061450535455
"609",8368,4.80019289255142,4.80019289255142,2.85442239046097,5.91381800174713,5.91381800174713,5.91381800174713,5.91381800174713,5.91381800174713,12.438662907028,38.5909074667443,38.5909074667443,22.9479841345985,47.5438400891607,47.5438400891607,47.5438400891607,47.5438400891607,47.5438400891607
"610",8372,0,0,0,0,0,0,0,0,12.0590450141256,0,0,0,0,0,0,0,0
"611",8373,1.31340050697327,1.31340050697327,1.31340050697327,1.31340050697327,1.31340050697327,1.31340050697327,1.31340050697327,1.31340050697327,5.35359007008976,24.533079480836,24.533079480836,24.533079480836,24.533079480836,24.533079480836,24.533079480836,24.533079480836,24.533079480836
"612",8374,0,0,0,0,0,0,0,0,7.99944356652378,0,0,0,0,0,0,0,0
"613",8375,0,0,0,0,0,0,0,0,0.127514892621942,0,0,0,0,0,0,0,0
"614",8377,0.38817623257637,0.38817623257637,0.38817623257637,0.38817623257637,0.38817623257637,0.38817623257637,0.38817623257637,0.38817623257637,8.73490068233309,4.44396847420924,4.44396847420924,4.44396847420924,4.44396847420924,4.44396847420924,4.44396847420924,4.44396847420924,4.44396847420924
"615",8376,0,0,0,0,0,0,0,0,2.14121234822262,0,0,0,0,0,0,0,0
"616",3492,999.79150390625,999.79150390625,803.087463378906,985.468017578125,1513.18676757812,1518.39770507812,1518.39770507812,1518.39770507812,2177.0054271278,45.9250809137996,45.9250809137996,36.8895480632057,45.2671364663655,69.5077168261599,69.7470794586581,69.7470794586581,69.7470794586581
"617",3494,515.317504882812,515.317504882812,475.079010009766,568.027282714844,1830.314453125,1830.314453125,1830.314453125,1830.314453125,2537.24947013335,20.3100842447207,20.3100842447207,18.7241741737283,22.3875219761102,72.1377410723749,72.1377410723749,72.1377410723749,72.1377410723749
"618",3495,0,0,0,0,0,0,0,0,1.36243257750534,0,0,0,0,0,0,0,0
"619",3497,739.76416015625,739.76416015625,718.985229492188,1202.74291992188,2894.28930664062,3411.28930664062,3434.28930664062,3434.28930664062,6780.55067435005,10.910089691604,10.910089691604,10.6036406779174,17.7381303921479,42.6851659348163,50.309915381137,50.6491208690778,50.6491208690778
"620",3498,1100.84680175781,1100.84680175781,1268.75512695312,1669.2265625,1949.2265625,2026.76306152344,2278.134765625,2450.494140625,5574.64294615541,19.747395705711,19.747395705711,22.7593971346296,29.9432013605678,34.9659445694957,36.3568228691886,40.8660211538056,43.9578671547924
"621",3504,703.002807617188,600.464721679688,600.464721679688,602.464721679688,960.690795898438,1882.10424804688,2377.39477539062,2543.623046875,4072.28575570106,17.2631011130053,14.7451519294553,14.7451519294553,14.7942643965065,23.5909475299837,46.2173914345768,58.3798612870512,62.4618015401796
"622",3505,0,0,0,0,0,5.14918804168701,5.14918804168701,5.14918804168701,5.14918812239338,0,0,0,0,0,99.999998432639,99.999998432639,99.999998432639
"623",8382,0,0,0,0,0,0,0,0,3.6631111639612,0,0,0,0,0,0,0,0
"624",8383,0,0,0,0,0,0,0,0,7.982924349707,0,0,0,0,0,0,0,0
"625",3510,0,0,0,0,430.636505126953,499.065948486328,499.065948486328,504.131439208984,504.131446869671,0,0,0,0,85.4214724752693,98.9952028553671,98.9952028553671,99.9999984804188
"626",3513,337.194000244141,302.716400146484,311.601806640625,757.593994140625,1177.17932128906,1197.17932128906,1211.10534667969,1392.84985351562,1849.93097542039,18.2273827901884,16.3636591942406,16.8439693578197,40.9525546740177,63.6336888743404,64.7148102926925,65.4675965088085,75.2919904592172
"627",3514,2635.08422851562,2588.53759765625,2569.9228515625,2727.66967773438,3051.62524414062,3052.62524414062,5382.724609375,5523.423828125,6246.52043240054,42.1848332528861,41.4396723050736,41.1416704607637,43.6670256225534,48.8532019892535,48.8692109019085,86.1715681174266,88.4240096210227
"628",3515,1673.78491210938,1648.10559082031,1630.99462890625,1698.42102050781,1766.73071289062,1805.73071289062,1809.91369628906,1826.88830566406,3056.11909961659,54.7683142427062,53.9280550626145,53.3681632077385,55.5744382056606,57.8096158985517,59.085744175257,59.2226165700194,59.7780468010314
"629",3516,714.263671875,690.558044433594,627.669006347656,766.182922363281,809.005310058594,809.005310058594,1645.03845214844,1705.03845214844,2202.60157455295,32.4281831143234,31.3519273032279,28.4967110529307,34.7853616021676,36.7295347195415,36.7295347195415,74.6861561870227,77.4102076311509
"630",3517,277.998565673828,277.288116455078,275.427703857422,325.179473876953,331.544799804688,691.544799804688,703.646850585938,762.947509765625,3121.89491154588,8.90480216504695,8.88204517806054,8.82245276222438,10.4160928887876,10.6199859123546,22.1514438954082,22.5390947012214,24.4386032003823
"631",3518,0.313072502613068,0.313072502613068,0.313072502613068,58.3379402160645,60.495246887207,60.495246887207,474.456512451172,644.456481933594,2218.96925033989,0.0141089157754265,0.0141089157754265,0.0141089157754265,2.62905581981943,2.72627693592152,2.72627693592152,21.3818426000494,29.0430559970526
"632",3519,1364.44641113281,1213.90490722656,1213.90490722656,1926.82348632812,2427.8115234375,2443.4248046875,2447.4248046875,2455.26318359375,3551.04698469108,38.423778029834,34.1844225790261,34.1844225790261,54.2607150689601,68.3688932842635,68.8085743506451,68.9212171857651,69.1419514914513
"633",3520,687.333312988281,640.981994628906,640.981994628906,691.671508789062,1356.31335449219,1929.02893066406,2707.38012695312,3718.39965820312,6584.43144978242,10.4387648080229,9.73481157055842,9.73481157055842,10.5046504632062,20.598792239488,29.2968184933842,41.1179028531399,56.4726003537633
"634",3521,186.281326293945,186.281326293945,186.281326293945,186.281326293945,335.125396728516,457.590393066406,507.741271972656,580.126708984375,2073.39441867204,8.98436518476085,8.98436518476085,8.98436518476085,8.98436518476085,16.1631281395633,22.0696259691623,24.488407386466,27.9795635485473
"635",3523,0,0,0,0,0,0,20.2102375030518,1686.10681152344,3376.16286978707,0,0,0,0,0,0,0.598615596537449,49.9415127928878
"636",3522,1484.93493652344,1484.93493652344,1484.93493652344,1484.93493652344,1971.62426757812,2899.46997070312,3714.259765625,5003.4541015625,8367.90165586514,17.7456069345967,17.7456069345967,17.7456069345967,17.7456069345967,23.5617523802541,34.649904957605,44.3869911284347,59.7934142552396
"637",3524,16,16,16,16,0,0,0,369.114624023438,2168.2935863122,0.737907454092162,0.737907454092162,0.737907454092162,0.737907454092162,0,0,0,17.0232770300825
"638",3525,0,0,0,0,0,0,0,965.087097167969,4622.04780449372,0,0,0,0,0,0,0,20.8800760613007
"639",3526,0,0,0,0,0,0,0,348.304504394531,4374.66246424,0,0,0,0,0,0,0,7.96186008044488
"640",3527,288.617004394531,288.617004394531,288.617004394531,490.617004394531,1043.44519042969,1043.44519042969,1043.44519042969,2377.8837890625,4757.30316903528,6.06681966945275,6.06681966945275,6.06681966945275,10.3129228254339,21.9335441394895,21.9335441394895,21.9335441394895,49.9838606994792
"641",3528,0,0,0,0,0,0.863204419612885,0.863204419612885,1190.16467285156,7978.35568958378,0,0,0,0,0,0.0108193273551322,0.0108193273551322,14.9174180640429
"642",3529,2273.615234375,2183.615234375,2183.615234375,2336.56030273438,2789.1962890625,3312.63500976562,3422.63500976562,3737.07421875,5886.69972530303,38.6229184512713,37.09404821498,37.09404821498,39.6921944683376,47.3813243280202,56.2732118903025,58.1418310679918,63.4833504873162
"643",3530,3204.99551391602,3191.69277954102,3173.34390258789,3406.12899780273,3636.98101806641,3636.98101806641,3669.09268188477,3675.46737670898,3905.22382505148,82.0694448639897,81.7288053777286,81.2589506965342,87.219815057792,93.1311796966839,93.1311796966839,93.9534543026198,94.116689372101
"644",3532,5642.46630859375,5495.88525390625,5399.58935546875,5829.4052734375,6644.455078125,6876.2822265625,6877.2822265625,6926.2822265625,6936.28227041375,81.347126437765,79.2338754342306,77.8455827626903,84.0422152123543,95.7927434191437,99.1349826677733,99.1493996127737,99.8558299177947
"645",3531,2936.69891357422,2899.40567779541,2963.61141967773,3014.40165710449,3023.87919616699,3023.87919616699,3100.13047790527,3100.13047790527,3100.74595881154,94.7094329101311,93.5067147166967,95.5773694151207,97.2153700156673,97.5210235322209,97.5210235322209,99.9801505536266,99.9801505536266
"646",3534,712.58984375,712.58984375,673.861938476562,936.860046386719,1102.41003417969,1290.63138103485,1347.871509552,1679.87155151367,3229.26931775424,22.0665969181401,22.0665969181401,20.8673192654366,29.0115179070369,34.1380642400662,39.966669052317,41.7392102337679,52.0201750370552
"647",3533,2054.12815764546,2045.12815764546,1959.82574597746,2301.68609753996,3066.59104371071,3500.71191692352,3503.71191692352,3589.71191692352,4201.52840406311,48.8900219181907,48.6758141553371,46.6455431809577,54.7821144161277,72.9875118955555,83.3199631243273,83.3913657119451,85.4382398903235
"648",3535,1977.08679199219,1894.83984375,1892.83984375,2145.82641601562,2325.05029296875,2325.05029296875,2325.05029296875,2325.05029296875,2325.05038582356,85.034148251023,81.4967217615298,81.4107021203128,92.2916092098172,99.9999960063314,99.9999960063314,99.9999960063314,99.9999960063314
"649",3536,666.432434082031,645.515991210938,645.515991210938,646.856140136719,769.694946289062,769.694946289062,769.694946289062,884.732360839844,2320.67640711462,28.7171633252665,27.8158552925322,27.8158552925322,27.8736034956713,33.1668363555284,33.1668363555284,33.1668363555284,38.1239003476518
"650",3537,1120.03955078125,1110.57397460938,1110.57397460938,1126.53479003906,1760.7109375,1785.72021484375,1951.5244140625,2147.57299804688,4560.33539225134,24.560464405411,24.352901247053,24.352901247053,24.7028933870348,38.6092422169584,39.1576509455411,42.7934405302386,47.0924353874478
"651",3538,2556.57788085938,2556.57788085938,2554.57788085938,2542.25415039062,2619.478515625,2619.478515625,2620.478515625,2620.478515625,2620.47847585631,97.5614913236008,97.5614913236008,97.4851693839845,97.0148838776431,99.9618405478038,99.9618405478038,100.000001517612,100.000001517612
"652",3539,3381.17318725586,3381.17318725586,3323.77598571777,2872.7879486084,4416.75866699219,4632.93048095703,4643.60443115234,4698.40972900391,6635.24383108998,50.9577835167578,50.9577835167578,50.0927482143753,43.2958911795782,66.5651297740876,69.8230630086125,69.9839304984446,70.8099031265305
"653",3540,1866.55981445312,1866.55981445312,1831.85180664062,2014.51220703125,2307.92626953125,2331.03076171875,2336.03076171875,2365.03076171875,2752.52921134558,67.8125342597418,67.8125342597418,66.5515845968122,73.1876776721453,83.8474759874759,84.6868673404275,84.8685184553145,85.9220949216592
"654",3541,3383.13434417732,3328.74170501716,3438.03049230576,3835.4032767266,3807.37741469219,3849.51754128933,3919.37631940842,3970.02118265629,5762.49288917303,58.7095621503289,57.765654015321,59.6622079788657,66.558056564943,66.0717069490144,66.8029898747827,68.0152912079495,68.8941619366757
"655",4272,184.028167724609,0,0,0,0,0,0,0,3633.30493505861,5.06503503047263,0,0,0,0,0,0,0
"656",4273,72.3290405273438,72.3290405273438,72.3290405273438,72.3290405273438,72.3290405273438,72.3290405273438,72.3290405273438,72.3290405273438,3145.79220853445,2.2992313456406,2.2992313456406,2.2992313456406,2.2992313456406,2.2992313456406,2.2992313456406,2.2992313456406,2.2992313456406
"657",4275,0,0,0,0,0,0,0,0,3087.46403856334,0,0,0,0,0,0,0,0
"658",4274,0,0,0,0,0,0,0,0,5000.88470248117,0,0,0,0,0,0,0,0
"659",4277,0,0,0,0,0,0,0,0,4280.054158562,0,0,0,0,0,0,0,0
"660",4276,0,0,0,0,0,0,0,0,8188.63510647392,0,0,0,0,0,0,0,0
"661",4278,0,0,0,0,0,0,0,0,3311.63210604424,0,0,0,0,0,0,0,0
"662",4279,0,0,0,0,0,0,0,0,6334.94749334416,0,0,0,0,0,0,0,0
"663",4281,0,0,0,0,0,0,0,0,2382.55795680964,0,0,0,0,0,0,0,0
"664",4280,19.1234016418457,19.1234016418457,19.1234016418457,0,0,0,0,0,2568.78959447242,0.74445184934554,0.74445184934554,0.74445184934554,0,0,0,0,0
"665",4282,0,0,0,0,0,0,0,0,8986.90339048213,0,0,0,0,0,0,0,0
"666",4284,0,0,0,0,0,0,0,0,3005.83123645212,0,0,0,0,0,0,0,0
"667",4283,0,0,0,0,0,0,0,0,4645.28379374092,0,0,0,0,0,0,0,0
"668",4285,310.178192138672,310.178192138672,0,0,0,0,0,0,4611.37019643163,6.72637803789194,6.72637803789194,0,0,0,0,0,0
"669",3455,2500.685546875,2505.685546875,3956.08203125,4145.83447265625,4165.4814453125,4197.90478515625,4212.47802734375,4212.47802734375,4292.57115046941,58.2561234098948,58.3726037156308,92.1611289033005,96.5816133811291,97.0393104574863,97.7946465650824,98.1341457061952,98.1341457061952
"670",3456,4321.537109375,4321.537109375,5003.740234375,7022.77099609375,7022.88818359375,7023.88818359375,7023.88818359375,7023.88818359375,7149.35406423047,60.4465392334734,60.4465392334734,69.9887037265314,98.229447485752,98.2310866198465,98.2450738974525,98.2450738974525,98.2450738974525
"671",3457,1655.84338378906,2254.28881835938,3694.70239257812,4552.99072265625,4553.05078125,4599.89990234375,4599.89990234375,4599.89990234375,6203.3847410202,26.6925791792296,36.3396583070654,59.5594590183439,73.3952658546127,73.3962340130658,74.1514527049512,74.1514527049512,74.1514527049512
"672",3458,330.873748779297,1388.08557128906,1951.42761230469,2659.36083984375,2659.36083984375,2659.36083984375,2659.36083984375,2659.36083984375,4686.62108588307,7.05996372900611,29.6180456207612,41.6382629733548,56.7436707835036,56.7436707835036,56.7436707835036,56.7436707835036,56.7436707835036
"673",3460,2065.63305664062,2065.63305664062,2814.69873046875,3036.099609375,3036.099609375,3036.099609375,3036.099609375,3036.099609375,3036.0996269234,68.0357468616342,68.0357468616342,92.7077196515121,99.9999994220084,99.9999994220084,99.9999994220084,99.9999994220084,99.9999994220084
"674",3459,4085.76892089844,4080.76892089844,4252.2080078125,4263.14855957031,4263.14855957031,4263.14855957031,4263.14855957031,4263.14855957031,4263.14853096787,95.8392345755505,95.7219503673256,99.743369880831,100.000000670923,100.000000670923,100.000000670923,100.000000670923,100.000000670923
"675",3461,2238.0869140625,2227.0869140625,2500.03829193115,3253.6662311554,3254.20065498352,3264.20065498352,3265.20065498352,3274.20065498352,6098.04770953268,36.7016957011314,36.5213101002972,40.9973553998767,53.3558670928263,53.3646309440387,53.528617853888,53.5450165448729,53.6926047637373
"676",3462,2000.771484375,1989.771484375,2155.30224609375,2215.08251953125,2217.08251953125,2217.08251953125,2217.08251953125,2218.08251953125,5252.56176329189,38.0913461762147,37.8819245549998,41.0333536895524,42.1714702150025,42.2095468734052,42.2095468734052,42.2095468734052,42.2285852026066
"677",3463,0,0,0,0,0,0,0,0,2628.22000555102,0,0,0,0,0,0,0,0
"678",3465,2815.76391601562,2802.17822265625,3376.51098632812,3380.51098632812,3379.51098632812,3384.51098632812,3384.51098632812,3389.0849609375,3808.63970508928,73.9309605015426,73.5742532671665,88.65398797939,88.7590123531751,88.7327562597288,88.8640367269601,88.8640367269601,88.9841314317248
"679",3464,3958.04125976562,3958.0341796875,4287.900390625,4287.900390625,4249.3662109375,4255.3662109375,4274.3662109375,4306.3662109375,6543.12117194335,60.4916393224926,60.4915311160581,65.5329509869288,65.5329509869288,64.9440244077798,65.0357237641318,65.3261050592463,65.8151682931233
"680",3467,2918.92895507812,2902.8515625,3368.09350585938,3700.01147460938,3686.61645507812,3688.01147460938,3688.01147460938,3688.01147460938,4175.69065682115,69.9029021776299,69.5178786234578,80.6595550931787,88.6083711341323,88.2875854095152,88.3209935243853,88.3209935243853,88.3209935243853
"681",3466,908.448059082031,908.448059082031,1095.96118164062,1425.51782226562,1431.51782226562,1431.51782226562,1431.51782226562,1431.51782226562,1536.32887842323,59.1310930778307,59.1310930778307,71.3363653468153,92.7872828719244,93.1778242517205,93.1778242517205,93.1778242517205,93.1778242517205
"682",3469,2470.84252929688,2385.6396484375,2876.53271484375,2929.53271484375,2924.1435546875,2938.1435546875,2938.1435546875,2938.1435546875,6457.8415217015,38.2611205461397,36.9417496607897,44.5432534257336,45.3639610851256,45.280509669693,45.4973003721739,45.4973003721739,45.4973003721739
"683",3468,1523.01208496094,1523.01208496094,1593.30712890625,1667.66174316406,1656.05676269531,1660.66174316406,1718.66174316406,1718.66174316406,2594.21091909535,58.7081055649877,58.7081055649877,61.4177944121006,64.2839690053269,63.8366275658422,64.0141374373355,66.2498847149788,66.2498847149788
"684",3471,1962.22497558594,1952.34704589844,2052.5146484375,2140.81787109375,2140.81787109375,2140.81787109375,2140.81787109375,2211.81469726562,2597.1528314112,75.5529267224423,75.172589856316,79.0294134258645,82.4294144419106,82.4294144419106,82.4294144419106,82.4294144419106,85.1630551161599
"685",3470,1530.06945800781,1521.33532714844,1815.05603027344,1816.05603027344,1808.44519042969,1809.44519042969,1809.44519042969,1809.44519042969,2227.94176957384,68.6763666314529,68.2843397401466,81.4678397371497,81.5127242136498,81.1711156515371,81.2160001280372,81.2160001280372,81.2160001280372
"686",9350,0,0,0.0303432568907738,1452.24694824219,1452.24694824219,1452.24694824219,1452.24694824219,1452.24694824219,2444.5982921829,0,0,0.0012412369340109,59.4063635275393,59.4063635275393,59.4063635275393,59.4063635275393,59.4063635275393
"687",9351,0,0,11.6824855804443,799.616394042969,838.616394042969,838.616394042969,838.616394042969,934.616394042969,4491.08702365234,0,0,0.260126012230858,17.8045179225382,18.6729045691253,18.6729045691253,18.6729045691253,20.8104716991857
"688",9349,381.604919433594,381.604919433594,530.638427734375,1407.80432128906,1407.80432128906,1407.80432128906,1407.80432128906,1451.87951660156,3933.01959232152,9.70259390974317,9.70259390974317,13.4918836603394,35.7944904225124,35.7944904225124,35.7944904225124,35.7944904225124,36.91513562343
"689",9353,0,0,0,808.906372070312,924.906372070312,1094.90637207031,1094.90637207031,1428.90637207031,4297.8880418396,0,0,0,18.8210200962815,21.5200201370166,25.4754512311974,25.4754512311974,33.246709969176
"690",9352,57.8186111450195,57.8186111450195,57.8186111450195,57.8186111450195,57.8186111450195,57.8186111450195,57.8186111450195,506.372497558594,2454.9284097049,2.35520559037278,2.35520559037278,2.35520559037278,2.35520559037278,2.35520559037278,2.35520559037278,2.35520559037278,20.6267724776326
"691",9355,1294.02172851562,1294.02172851562,1442.04956054688,2204.73828125,2203.7421875,2203.7421875,2203.7421875,2203.7421875,2610.30800437231,49.5735264324407,49.5735264324407,55.2444216594906,84.4627636875427,84.4246036792858,84.4246036792858,84.4246036792858,84.4246036792858
"692",9354,74.3772354125977,74.3772354125977,160.299652099609,1867.52062988281,1867.52062988281,1867.52062988281,1867.52062988281,1869.52062988281,5701.17926955038,1.30459387253163,1.30459387253163,2.81169288879862,32.7567427998119,32.7567427998119,32.7567427998119,32.7567427998119,32.7918232613347
"693",9356,2358.17065429688,2358.17065429688,2664.18139648438,2696.20849609375,2696.20849609375,2711.9345703125,2712.54052734375,2949.67993164062,5004.29227324964,47.1229601616684,47.1229601616684,53.2379255849166,53.8779181724914,53.8779181724914,54.1921698860217,54.2042786318375,58.9429987414622
"694",9358,1679.17163085938,1679.17163085938,1714.22131347656,1809.96630859375,1737.89208984375,1737.89208984375,1737.89208984375,2776.95751953125,3367.99626401565,49.8566951751099,49.8566951751099,50.8973638656208,53.7401519096619,51.6001786703785,51.6001786703785,51.6001786703785,82.4513242250539
"695",9357,1212.82434082031,1212.82434082031,1212.82434082031,1358.2294921875,1358.2294921875,1377.2294921875,1377.2294921875,2115.84741210938,4582.14384519899,26.4684912083471,26.4684912083471,26.4684912083471,29.6417907877467,29.6417907877467,30.0564438549984,30.0564438549984,46.1759273298739
"696",9361,670.623779296875,670.623779296875,670.623779296875,903.769470214844,1692.20288085938,3084.54125976562,3208.54125976562,5029.07421875,5954.78477360889,11.2619314516458,11.2619314516458,11.2619314516458,15.1771979101625,28.4175322063541,51.7993744028509,53.8817334588752,84.4543406680027
"697",9359,75.7509536743164,73.5989837646484,81.0440979003906,83.1960678100586,83.1960678100586,83.1960678100586,83.1960678100586,83.1960678100586,2083.78169984192,3.63526340979303,3.53199107997887,3.88927966430164,3.9925519941158,3.9925519941158,3.9925519941158,3.9925519941158,3.9925519941158
"698",9360,327.918121337891,327.918121337891,328.869018554688,358.869018554688,386.869018554688,386.869018554688,386.869018554688,386.869018554688,2683.01923992815,12.2219817308009,12.2219817308009,12.2574230426873,13.3755663475711,14.4191667654626,14.4191667654626,14.4191667654626,14.4191667654626
"699",9362,1445.80603027344,1372.27941894531,1372.27941894531,1963.57348632812,2576.3388671875,2784.75146484375,3002.75146484375,3531.70166015625,7192.86343605921,20.1005627748378,19.0783466298806,19.0783466298806,27.2989123703413,35.8179866765135,38.7154780512481,41.7462599079857,49.1000794266599
"700",9363,334.224670410156,334.224670410156,334.224670410156,334.224822998047,0.000137273222208023,1580.08544921875,1588.8291015625,1606.09765625,2894.39736118062,11.5472973715615,11.5472973715615,11.5472973715615,11.5473026433978,4.74272206190892e-06,54.5911722561215,54.8932611282653,55.4898811680396
"701",9364,0,0,0,263.333068847656,263.333068847656,323.973175048828,323.973175048828,1841.08215332031,2518.02429129582,0,0,0,10.4579240858769,10.4579240858769,12.8661655953329,12.8661655953329,73.1161394941451
"702",9365,0,0,0,1420.38806152344,1420.38806152344,1420.38806152344,1420.38806152344,2673.80078125,4132.81558145449,0,0,0,34.368532384974,34.368532384974,34.368532384974,34.368532384974,64.6968326689524
"703",9367,998.401794433594,967.887512207031,967.887512207031,967.887512207031,0,0,0,0,4959.87315976864,20.1295832024899,19.5143601666656,19.5143601666656,19.5143601666656,0,0,0,0
"704",9366,675.037292480469,675.037292480469,679.372009277344,685.800964355469,127.468193054199,127.468193054199,127.468193054199,1024.86364746094,2409.51916315159,28.0154357269165,28.0154357269165,28.1953353875278,28.4621502432236,5.29019212644378,5.29019212644378,5.29019212644378,42.5339488116145
"705",9368,34.2464408874512,34.2464408874512,34.2464408874512,128.052062988281,264.951629638672,264.951629638672,489.200073242188,1126.07666015625,2035.78092654079,1.68222623765529,1.68222623765529,1.68222623765529,6.29007086758926,13.0147417231617,13.0147417231617,24.0300941454166,55.3142357055915
"706",9369,2015.06823730469,1968.79595947266,2067.40173339844,2645.84521484375,2864.72131347656,3075.41760253906,3092.90893554688,3156.42407226562,5685.41107764666,35.4427887409467,34.6289113062268,36.3632762022581,46.5374478416595,50.3872327673858,54.0931440231417,54.4007969398601,55.5179569103761
"707",9370,447.18505859375,446.149291992188,501.00341796875,710.596435546875,688.105346679688,688.105346679688,688.105346679688,934.421813964844,4980.62599756988,8.97849103329458,8.95769512125324,10.0590451524205,14.2672113082489,13.8156397813332,13.8156397813332,13.8156397813332,18.7611319223881
"708",9371,1827.86584472656,1763.66064453125,1815.2646484375,1931.01721191406,1669.04528808594,1672.86096191406,1688.8427734375,2011.1572265625,9229.769411518,19.8040250327981,19.1083933508712,19.6674972851672,20.9216192281501,18.0832826224576,18.1246235667217,18.2977786132984,21.7898967665729
"709",9372,1503.96459960938,1501.87182617188,1506.57189941406,1570.59997558594,1593.07287597656,1600.08630371094,1600.10461425781,1908.306640625,5733.03097314061,26.2333241640501,26.1968203766591,26.278802721848,27.3956303906997,27.7876202560242,27.9099539354903,27.9102733223375,33.2861735714574
"710",9373,2705.04223632812,2746.27587890625,2773.21313476562,2834.248046875,1716.46203613281,1753.00952148438,1753.00952148438,2272.85766601562,4678.76029891561,57.8153626924437,58.6966568803012,59.2723917788301,60.5769021236649,36.6862571807885,37.4673932727579,37.4673932727579,48.5782027889396
"711",12661,0,0,0,0,0,28,1298.41796875,1738.41796875,5772.12225016359,0,0,0,0,0,0.485090210956749,22.4946373703918,30.1174835425693
"712",12662,0,0,0,0,0,17.0320606231689,613.477600097656,856.477600097656,5842.23096455498,0,0,0,0,0,0.291533503665005,10.5007419908533,14.6601119554146
"713",12663,0,0,1053,1053,1092.56420898438,1264.56420898438,1829.45458984375,3140.82958984375,8655.65005091195,0,0,12.1654641050219,12.1654641050219,12.6225552391558,14.609696574449,21.1359583518629,36.2864668900614
"714",12664,0,0,0,0,605.435791015625,605.435791015625,605.435791015625,629.060729980469,5319.57079709657,0,0,0,0,11.3812902226261,11.3812902226261,11.3812902226261,11.8254038525779
"715",9285,826.495586395264,826.495586395264,978.664356231689,1128.75981521606,1128.75981521606,1281.75981521606,1281.75981521606,1430.75981521606,4066.50505829084,20.3244696501777,20.3244696501777,24.0664733525015,27.7574919749512,27.7574919749512,31.5199365755809,31.5199365755809,35.1840166114884
"716",9287,2842.5224609375,2827.25537109375,2909.3193359375,3385.771484375,3434.30639648438,3434.30639648438,3434.30639648438,3434.30639648438,3541.17538047186,80.2705925442963,79.8394619674844,82.1568836150057,95.6115165333565,96.982104174314,96.982104174314,96.982104174314,96.982104174314
"717",9286,3419.020860672,3356.28819465637,3416.43405532837,3594.19504165649,3862.66745376587,3997.60593032837,4002.61032485962,4115.65500259399,4854.19871136186,70.4342995409181,69.1419613045622,70.3810094821989,74.0430142104366,79.573739837325,82.3535699305319,82.4566640729192,84.7854660947602
"718",9289,2738.98193359375,2675.5146484375,2693.5146484375,3352.99926757812,2765.66235351562,2773.66235351562,2778.15209960938,3224.28491210938,6629.69616846157,41.3138379798382,40.3565198231152,40.6280254780143,50.5754590011053,41.7162760289421,41.8369452088972,41.9046669563147,48.6339770357467
"719",9288,1459.52819824219,1432.52819824219,1397.13159179688,1747.92199707031,1878.92199707031,1879.9833984375,2075.10766601562,2210.10766601562,3173.77097509535,45.9871934583541,45.1364704474037,44.021184980271,55.0739801575569,59.2015621736494,59.2350050835354,65.3830311732964,69.6366462280483
"720",9291,1782.55688476562,1739.50024414062,1652.49523925781,1657.49523925781,1668.71875,1942.46118164062,1954.51867675781,1984.47399902344,5385.94177822265,33.0964751972099,32.2970487942158,30.6816394848429,30.7744737598107,30.9828590562795,36.0653950901347,36.289264853561,36.8454409783521
"721",9290,205.320373535156,196.78759765625,196.78759765625,1116.85266113281,1116.85266113281,1119.85266113281,1140.36291503906,1196.87719726562,2526.27566395145,8.12739387331967,7.78963279678063,7.78963279678063,44.2094533494376,44.2094533494376,44.3282052355761,45.1400823477583,47.3771415504807
