"WATERSHED_","disturb_ha_2020","disturb_ha_2030","disturb_ha_2040","disturb_ha_2050","disturb_ha_2060","disturb_ha_2070","disturb_ha_2080","disturb_ha_2090","calc_area_ha","perc_disturb_2020","perc_disturb_2030","perc_disturb_2040","perc_disturb_2050","perc_disturb_2060","perc_disturb_2070","perc_disturb_2080","perc_disturb_2090"
"316",12875,3125.92211914062,3173.65063476562,3209.05493164062,3241.01416015625,3248.98950195312,3252.98950195312,3252.98950195312,3252.98950195312,3255.35684556436,96.0239466035774,97.4900997133366,98.5776700951594,99.5594128051536,99.8044041279249,99.9272785220317,99.9272785220317,99.9272785220317
"317",12879,4244.1884765625,4565.41357421875,4853.85205078125,5112.08447265625,4919.1689453125,4956.1689453125,4956.1689453125,4956.1689453125,5421.15890147803,78.2893206728429,84.2147160263838,89.5353214874017,94.2987388040311,90.7401726219708,91.422683514428,91.422683514428,91.422683514428
"318",12880,1382.4482421875,1800.31726074219,2285.81127929688,2555.10864257812,2565.86865234375,2566.60693359375,2566.60693359375,2566.6640625,2765.73832878714,49.9847808376631,65.0935499574784,82.6474166230783,92.384323418572,92.773369976362,92.8000637977665,92.8000637977665,92.8021293910894
"319",12882,1911.73620605469,2005.5517578125,2007.56372070312,2187.20654296875,2187.20654296875,2187.20654296875,2187.20654296875,2187.20654296875,2189.79925669069,87.3018930942456,91.5861009489688,91.6779798225449,99.8816003926381,99.8816003926381,99.8816003926381,99.8816003926381,99.8816003926381
"320",12883,4335.67138671875,4507.7939453125,5389.3232421875,6418.61376953125,7943.4140625,7943.4140625,7946.791015625,7946.791015625,8360.01228970028,51.8620216869824,53.9209009401362,64.4654942532473,76.7775638014208,95.0167749428606,95.0167749428606,95.0571690596152,95.0571690596152
"321",12881,2174.23046875,2593.52270507812,2728.59008789062,3272.84594726562,3274.77416992188,3276.03588867188,3276.03588867188,3276.03588867188,3448.68530361546,63.0451977300053,75.2032289626189,79.1197180279129,94.9012640798076,94.9571758979787,94.9937613976379,94.9937613976379,94.9937613976379
"322",12885,5556.01318359375,5712.2666015625,7240.86767578125,7529.583984375,7387.8232421875,7388.8232421875,7388.8232421875,7400.8232421875,7806.20236910353,71.1743421562335,73.1759994356706,92.7578780744932,96.4564282137578,94.6404268409445,94.653237167307,94.653237167307,94.8069610836571
"323",12884,2740.95776367188,2981.28735351562,3754.5087890625,4117.62158203125,4193.71435546875,4207.71435546875,4207.71435546875,4225.71435546875,4884.86076951505,56.1112771274336,61.0311633060444,76.8600982958053,84.2935300782387,85.8512566343848,86.137856409907,86.137856409907,86.5063418355783
"324",12887,1988.01977539062,1976.40661621094,2030.15625,2156.62744140625,2156.62744140625,2156.62744140625,2156.62744140625,2156.62744140625,2156.6274990857,92.1818800990641,91.6433930777955,94.1356933851898,99.9999973254793,99.9999973254793,99.9999973254793,99.9999973254793,99.9999973254793
"325",12886,3013.22583007812,3097.4169921875,4490.73388671875,5721.30615234375,6256.080078125,6392.14306640625,6411.22314453125,6415.73583984375,6459.17251607874,46.6503382991759,47.9537740241051,69.524910126491,88.5764567845459,96.8557514534844,98.962259492131,99.2576545768342,99.3275194906644
"326",12889,3629.24829101562,3621.10009765625,3448.45874023438,3603.51171875,3674.5380859375,3674.5380859375,3765.21899414062,3768.34375,4204.42653475146,86.3196980852983,86.1258977348337,82.0197168800865,85.7075677019297,87.3968912422612,87.3968912422612,89.5536873582976,89.6280079780908
"327",12888,4244.31884765625,4525.1640625,4722.1640625,6093.57958984375,6329.00439453125,6339.00439453125,6419.71240234375,6420.71240234375,6587.52803494033,64.429613432297,68.6929002578581,71.6833998649202,92.5017632945671,96.0755591621338,96.2273611726446,97.4525249576702,97.4677051587213
"328",12891,1890.65734863281,1909.65734863281,1969.44934082031,1959.44934082031,1880.94396972656,1881.94396972656,1881.94396972656,1897.81909179688,2173.61586330219,86.9821287447036,87.8562482393569,90.6070559233173,90.1469930313946,86.5352522257085,86.5812585149008,86.5812585149008,87.3116139718303
"329",12892,2897.388671875,2877.8525390625,2987.67309570312,3281.45483398438,3284.16064453125,3297.16064453125,3390.30004882812,3391.30004882812,3629.93840239555,79.8192242039945,79.2810295944219,82.3064406198032,90.3997387894738,90.4742802898224,90.8324130887542,93.3982804388836,93.4258291157245
"330",12890,2386.22094726562,2427.86474609375,2451.71411132812,2466.11743164062,2771.54736328125,2812.54736328125,2848.86669921875,2849.86669921875,3450.12704749253,69.163277595817,70.3702997794897,71.0615602723955,71.4790324441223,80.3317479365157,81.5201099717572,82.5728055808622,82.6017900207462
"331",12913,4484.8544921875,4503.63525390625,4503.63525390625,4499.63623046875,4500.47216796875,4504.470703125,4505.7421875,4505.7421875,4506.52693721128,99.5190876405326,99.9358334401344,99.9358334401344,99.8470949616294,99.8656444457809,99.9543720893068,99.9825863747802,99.9825863747802
"332",12632,1857.34875488281,2352.96655273438,2543.88671875,2819.12670898438,3219.91381835938,3273.71923828125,3279.71923828125,3292.4091796875,3323.98015599397,55.8772515995183,70.7876233403917,76.5313449348587,84.8117791527962,96.8692250630036,98.4879296700347,98.668436162806,99.0502056322587
"333",12633,662.397766113281,1002.46990966797,1005.46990966797,998.469909667969,998.469909667969,998.469909667969,1011.46990966797,1018.46990966797,12885.5170077181,5.14063786277665,7.77981907181151,7.8031010247064,7.74877646795166,7.74877646795166,7.74877646795166,7.84966493049618,7.90398948725093
"334",12893,3725.21215820312,3862.83056640625,4007.58203125,4149.478515625,4321.22802734375,4337.22802734375,4352.52880859375,4357.52880859375,5018.04165945911,74.236373689346,76.9788461027368,79.863466731003,82.6911930434684,86.1138332560103,86.432682741244,86.7375981303213,86.8372385944568
"335",12894,3166.84301757812,3147.515625,3343.93994140625,3632.0556640625,3691.78051757812,3691.78051757812,3694.78051757812,3695.78051757812,4693.50367543786,67.4728994919278,67.0611091980527,71.246134500881,77.3847410212939,78.6572414313432,78.6572414313432,78.7211595660131,78.742465610903
"336",12896,3409.59008789062,3685.09399414062,3887.3359375,4196.55224609375,7123.04052734375,7180.35546875,7202.4345703125,7202.4345703125,7722.25900941925,44.1527548316078,47.7204143197699,50.3393622612037,54.3435831532586,92.2403731687243,92.9825775073297,93.2684925683962,93.2684925683962
"337",12895,1926.86889648438,1983.02075195312,2220.638671875,2733.07666015625,3637.1845703125,3637.1845703125,3641.14990234375,3641.14990234375,4849.90961001777,39.7299960499122,40.8877878436555,45.7872177099577,56.3531463454684,74.994893983172,74.994893983172,75.0766549302845,75.0766549302845
"338",12898,3162.57568359375,3287.00219726562,3379.97778320312,3381.64184570312,3371.64184570312,3395.3271484375,3404.24780273438,3410.24780273438,3553.02135236463,89.0108831315909,92.5128748544682,95.1296783216251,95.1765134609324,94.895062858522,95.5616871308083,95.8127594833833,95.9816298448295
"339",12897,3156.9521484375,3181.9521484375,3187.98291015625,3177.98291015625,3187.98291015625,3201.98291015625,3207.98291015625,3212.98291015625,3545.9829746817,89.0289708376526,89.7339939632147,89.9040670222736,89.6220577720488,89.9040670222736,90.2988799725884,90.4680855227233,90.6090901478357
"340",12899,4705.04585266113,4723.48970031738,4805.72058868408,4865.49011993408,4852.64734649658,4853.64734649658,4873.89597320557,4873.89597320557,6209.88521078401,75.7670342197374,76.0640420875193,77.388235459466,78.3507255735538,78.1439138048725,78.1600171621176,78.486088031734,78.486088031734
"341",12900,815.348290497417,820.698118307662,825.394959438354,830.359208557477,860.737469410721,860.738859147864,860.742124302302,860.74588469568,931.911573268341,87.4920232654563,88.0660935918375,88.5700943216727,89.1027896182568,92.3625689497553,92.3627180773317,92.3630684490334,92.3634719630025
"342",12901,1291.65229228139,1293.65229228139,1362.24090099335,1563.10615539551,1705.19180297852,1944.19177246094,2061.943359375,2061.943359375,3846.13347187276,33.5831374997098,33.6351377751715,35.4184510484512,40.6409753282535,44.3352217349916,50.5492538592082,53.6108113370023,53.6108113370023
"343",12902,3787.85973739624,3874.81507110596,3878.14181900024,3923.81929016113,4320.37845611572,4325.37873077393,4463.37889099121,4463.37889099121,5573.29053664267,67.9645123915975,69.5247277282646,69.5844186392698,70.4039967836456,77.5193474610836,77.6090659967552,80.0851644400353,80.0851644400353
"344",12903,3638.27938938141,3745.01241350174,3861.66573381424,3910.12593889236,3551.32613420486,4066.97335100174,4141.46944475174,4141.46944475174,4405.87796458406,82.5778521018316,85.0003664106319,87.6480412044006,88.7479401454894,80.6042782562665,92.3078983052516,93.9987325577848,93.9987325577848
"345",12996,0,0,0,0,0,0,0,0,1.46795786082411,0,0,0,0,0,0,0,0
"346",13182,2573.01000976562,2403.00988769531,2380.00994873047,2380.00994873047,1588.10359954834,1912.16706848145,2158.43095397949,2184.21452331543,6829.16069462975,37.6768116144779,35.1874848923231,34.8506947654935,34.8506947654935,23.2547405246618,28.0000303695462,31.6060940794206,31.9836451503188
"347",13183,554.200988769531,571.071655273438,754.310302734375,754.310302734375,834.02685546875,834.9150390625,835.9150390625,835.9150390625,9382.0872979135,5.90701164007269,6.08682947770524,8.0398985724864,8.0398985724864,8.88956613795558,8.89903293959094,8.90969154857897,8.90969154857897
"348",13184,2821.25283813477,2821.25283813477,2863.25283813477,2861.65542602539,2600.86729431152,2612.65538024902,2707.65539550781,2716.65539550781,3811.24305666584,74.0244795776122,74.0244795776122,75.1264822411931,75.0845690888272,68.2419687131374,68.5512663822242,71.0438918549721,71.2800352828823
"349",15447,0,0,0,0,0,0,0,0,0.245666249964717,0,0,0,0,0,0,0,0
"350",15450,0,0,0,0,0,0,0,0,2.83257104582882,0,0,0,0,0,0,0,0
"351",15449,0,0,0,0,0,0,0,0,11.3047678149683,0,0,0,0,0,0,0,0
"352",15452,0,0,0,0,0,0,0,0,9.65774699984917,0,0,0,0,0,0,0,0
"353",15458,0.760741770267487,0.760741770267487,0.760741770267487,0.760741770267487,0.760741770267487,0.760741770267487,0.760741770267487,0.760741770267487,8.21208237508896,9.26368898313987,9.26368898313987,9.26368898313987,9.26368898313987,9.26368898313987,9.26368898313987,9.26368898313987,9.26368898313987
"354",15460,0.0547538101673126,0.0547538101673126,0.0547538101673126,0.0547538101673126,0.0547538101673126,0.0547538101673126,0.0547538101673126,0.0547538101673126,2.57874210512937,2.12327592039553,2.12327592039553,2.12327592039553,2.12327592039553,2.12327592039553,2.12327592039553,2.12327592039553,2.12327592039553
"355",15459,1.48231911659241,1.48231911659241,1.48231911659241,1.48231911659241,1.48231911659241,1.48231911659241,1.48231911659241,1.48231911659241,4.13700842067953,35.8307009766474,35.8307009766474,35.8307009766474,35.8307009766474,35.8307009766474,35.8307009766474,35.8307009766474,35.8307009766474
"356",15461,9.8325138092041,9.8325138092041,9.8325138092041,9.35061073303223,9.91241455078125,9.97614574432373,9.97614574432373,9.97614574432373,13.3790495405619,73.4918708492289,73.4918708492289,73.4918708492289,69.8899477476598,74.089078755029,74.5654294356156,74.5654294356156,74.5654294356156
"357",12634,0,0,0,0,0,0,0,0,4989.14468131938,0,0,0,0,0,0,0,0
"358",12635,0,0,0,0,0,0,0,0,2346.00830038436,0,0,0,0,0,0,0,0
"359",12636,5082.68798828125,5151.109375,5162.109375,5372.2353515625,4566.48046875,4566.48046875,4566.48046875,4566.48046875,8398.01761119335,60.522473559793,61.3372061536798,61.4681894465148,63.9702796574526,54.3756953148507,54.3756953148507,54.3756953148507,54.3756953148507
"360",15463,0,0,0,0,0,0,0,0,1.42657168612066,0,0,0,0,0,0,0,0
"361",15465,0,0,0,0,0,0,0,0,0.348972722819907,0,0,0,0,0,0,0,0
"362",15464,1.78235125541687,1.78235125541687,1.78235125541687,1.78235125541687,1.78235125541687,1.78235125541687,1.78235125541687,1.78235125541687,17.7537678101296,10.0392844745887,10.0392844745887,10.0392844745887,10.0392844745887,10.0392844745887,10.0392844745887,10.0392844745887,10.0392844745887
"363",15467,0,0,0,0,0,0,0,0,162.361752376323,0,0,0,0,0,0,0,0
"364",12637,791.801391601562,791.801391601562,791.801391601562,1091.54626464844,973.893493652344,973.893493652344,1029.8935546875,1029.8935546875,4785.00247811194,16.5475649223486,16.5475649223486,16.5475649223486,22.8118223478776,20.3530405283431,20.3530405283431,21.5233651267381,21.5233651267381
"365",12638,3520.21313476562,3750.72436523438,3844.72436523438,4006.58618164062,4075.99365234375,4108.99365234375,4111.23681640625,4151.59716796875,6509.67017193337,54.0766742675094,57.6177327909136,59.06173836289,61.5482209669414,62.6144419715382,63.1213800978703,63.1558390489885,63.7758451398733
"366",12640,1516.15856933594,1616.15930175781,1637.80297851562,1638.66735839844,1638.66735839844,1638.66735839844,1638.66735839844,1638.66735839844,1638.66734536289,92.5238776269247,98.6264421715137,99.9472518415825,100.000000795497,100.000000795497,100.000000795497,100.000000795497,100.000000795497
"367",12639,1381.60595703125,1702.810546875,1746.810546875,2139.078125,2164.078125,2169.078125,2201.83520507812,2345.474609375,2993.99681261857,46.1458726745567,56.8741603096669,58.3437677526193,71.4455712171968,72.280575446147,72.4475762919371,73.5416683076689,78.3392487089402
"368",12642,493.285186767578,592.007202148438,593.446411132812,593.446411132812,778.41796875,778.41796875,778.458374023438,778.458374023438,2673.75034510228,18.4491864646663,22.1414539780374,22.1952813290843,22.1952813290843,29.1133377570531,29.1133377570531,29.1148489405303,29.1148489405303
"369",12641,1.78024685382843,150.23405456543,291.710968017578,348.710968017578,348.710968017578,348.710968017578,348.710968017578,348.710968017578,716.791027045687,0.248363440201793,20.9592543568286,40.6967940460819,48.6489025197231,48.6489025197231,48.6489025197231,48.6489025197231,48.6489025197231
"370",12643,1244.09659004211,1322.83270072937,1327.39361381531,1325.39349746704,1353.74661254883,1353.74661254883,1366.70620727539,1387.70620346069,3941.68443785882,31.5625618857994,33.5600863433896,33.6757960902717,33.6250534095777,34.3443680967065,34.3443680967065,34.6731512585976,35.2059183158385
"371",12644,1088.90782165527,1212.90776062012,1290.90776062012,1473.90775299072,1814.90782928467,1849.90785217285,1849.90785217285,1849.90785217285,10885.6742814995,10.0031269859498,11.1422382229596,11.8587762892562,13.539884759327,16.6724429038738,16.9939666054204,16.9939666054204,16.9939666054204
"372",12645,402.831178188324,518.596835136414,560.926904678345,560.926904678345,560.926904678345,560.926904678345,560.926904678345,560.926904678345,6168.95344469575,6.52997598052374,8.40656101210034,9.09274011721788,9.09274011721788,9.09274011721788,9.09274011721788,9.09274011721788,9.09274011721788
"373",12646,9.79343318939209,85.6654052734375,184.04638671875,207.590942382812,207.590942382812,207.590942382812,207.590942382812,207.590942382812,292.817535144709,3.34455147453933,29.2555584934837,62.8536083495803,70.8943001928563,70.8943001928563,70.8943001928563,70.8943001928563,70.8943001928563
"374",12647,1144.0810546875,1342.14758300781,1378.42337597505,1412.69388378755,1412.69388378755,1412.69388378755,1412.69388378755,1412.69388378755,9953.71572102023,11.4940097422255,13.4838850196763,13.8483297555314,14.1926283950849,14.1926283950849,14.1926283950849,14.1926283950849,14.1926283950849
"375",12649,178.849342346191,246.54850769043,247.20531463623,267.063415527344,267.063415527344,267.063415527344,267.063415527344,267.063415527344,2369.27077135853,7.54870842574232,10.4060924851177,10.4338143881496,11.2719668328247,11.2719668328247,11.2719668328247,11.2719668328247,11.2719668328247
"376",12648,1425.92518234253,1826.97116088867,2411.48388671875,2475.21331787109,2475.21331787109,2475.21331787109,2475.21331787109,2475.21331787109,4265.49837274215,33.4292750280865,42.8313646199839,56.5346338455753,58.0287014921508,58.0287014921508,58.0287014921508,58.0287014921508,58.0287014921508
"377",12650,280.778856277466,483.417137145996,564.417106628418,573.559005737305,617.559020996094,617.559020996094,644.559020996094,644.559020996094,5306.59199548397,5.29113330205931,9.10974760368604,10.6361504164773,10.8084248087175,11.6375824921466,11.6375824921466,12.1463836214397,12.1463836214397
"378",12651,0,0,0,0,0,0,0,0,5308.37745757234,0,0,0,0,0,0,0,0
"379",12652,604.596801757812,657.047119140625,711.136657714844,711.136657714844,711.136657714844,711.136657714844,711.136657714844,711.136657714844,763.253615204541,79.2130937494203,86.0850320328383,93.1717378795867,93.1717378795867,93.1717378795867,93.1717378795867,93.1717378795867,93.1717378795867
"380",12654,0,0,0,0,0.162935599684715,30.4721279144287,30.6255970001221,30.6255970001221,150.358066759657,0,0,0,0,0.108365053632382,20.2663738442032,20.368442917716,20.368442917716
"381",13228,0,0,0,0,0,0,0,0,1.49706671432162,0,0,0,0,0,0,0,0
"382",13231,0,0,0,0,0,0,0,0,103.122989525057,0,0,0,0,0,0,0,0
"383",13230,0,0,0,0,0,0,0,0,80.8739404943304,0,0,0,0,0,0,0,0
"384",12653,29.1216278076172,66.0011672973633,237.973739624023,490.761169433594,663.109252929688,797.531127929688,898.517639160156,898.517639160156,1231.22466907308,2.36525701109783,5.36061118293314,19.3282140621159,39.8595952274948,53.8576971032349,64.7754344079299,72.9775533036223,72.9775533036223
"385",12655,0,0,0,0,0,0,0,0,46.522510922551,0,0,0,0,0,0,0,0
"386",12656,0,0,0,0,1339.22943878174,1456.39765167236,2544.1665725708,3004.14813995361,4662.70500735288,0,0,0,0,28.7221567023827,31.2350373737067,54.564176128637,64.4292987700531
"387",12657,0,0,0,0,402.330400466919,402.589586257935,500.35094833374,503.406978607178,5997.34579194271,0,0,0,0,6.70847428886692,6.71279596382127,8.3428730923928,8.39382947175554
"388",12658,0,0,0,0,9.12361717224121,20.5420780181885,122.672569274902,170.572830200195,4066.86606335171,0,0,0,0,0.224340242095949,0.505108299565162,3.0163906891441,4.1942082070836
"389",12660,0,0,0,0,0,0,445.908843994141,445.908843994141,2326.35589684457,0,0,0,0,0,0,19.1676967655277,19.1676967655277
"390",12659,0,0,0,0,0,0,0,0,2063.03457994041,0,0,0,0,0,0,0,0
"391",13236,0,0,0,0,0,0,0,0,3.50979780051386,0,0,0,0,0,0,0,0
"392",15469,15.4202213287354,15.4202213287354,15.4202213287354,15.4202213287354,15.4202213287354,15.4202213287354,15.4202213287354,15.4202213287354,34.3337301500867,44.9127469148482,44.9127469148482,44.9127469148482,44.9127469148482,44.9127469148482,44.9127469148482,44.9127469148482,44.9127469148482
"393",18356,698.814819335938,0,0,0,0,0,0,0,1638.90575005468,42.6391096201,0,0,0,0,0,0,0
"394",19468,0,0,0,0,0,0,0,0,7.33664318399819,0,0,0,0,0,0,0,0
"395",19476,0,0,0,0,0,0,0,0,0.521510577146735,0,0,0,0,0,0,0,0
"396",19477,0,0,0,0,0,0,0,0,28.9394276491586,0,0,0,0,0,0,0,0
"397",19478,0,0,0,0,0,0,0,0,7.38549125116538,0,0,0,0,0,0,0,0
"398",18548,0,0,0,0,0,0,0,0,1850.16392546093,0,0,0,0,0,0,0,0
"399",18549,0,0,0,0,0,0,0,0,10940.2878925431,0,0,0,0,0,0,0,0
"400",15433,0,0,0,0,0,0,0,0,2.46493763230543,0,0,0,0,0,0,0,0
"401",15434,0,0,0,0,0,0,0,0,2.09716568530872,0,0,0,0,0,0,0,0
"402",15435,0,0,0,0,0,0,0,0,7.06595980284933,0,0,0,0,0,0,0,0
"403",15436,0,0,0,0,0,0,0,0,0.102813316792238,0,0,0,0,0,0,0,0
"404",12685,0,0,0,0,0,0,0,0,3727.00946719779,0,0,0,0,0,0,0,0
"405",12684,264,264,0,0,0,0,0,0,8032.43133034029,3.28667609024945,3.28667609024945,0,0,0,0,0,0
"406",12863,1077.58531188965,1077.58531188965,1053.58529663086,1121.09672546387,1220.09674072266,1238.09671020508,1255.41528320312,1255.41528320312,2229.11560591186,48.3413829696304,48.3413829696304,47.2647221093709,50.2933415606888,54.7345654701276,55.5420592328864,56.3189849765363,56.3189849765363
"407",12864,875.554107666016,875.554107666016,875.554107666016,806.927785873413,976.133148193359,976.133148193359,976.133148193359,983.808547973633,2122.24937722294,41.2559483849028,41.2559483849028,41.2559483849028,38.0222887344802,45.9952142603842,45.9952142603842,45.9952142603842,46.3568776851753
"408",12865,1369.17761230469,1369.17761230469,1399.91982126236,1422.12196969986,1611.91656064987,1611.91656064987,1618.91656064987,1637.92327451706,5612.09564707936,24.3969044436588,24.3969044436588,24.9446892800358,25.3403017184848,28.7221861852755,28.7221861852755,28.8469167750622,29.1855908651426
"409",12866,4192.5538482666,4194.5538482666,4165.5538482666,4173.5538482666,4127.34603881836,4385.34600830078,4544.61036682129,4550.61036682129,7342.33322942242,57.10111101286,57.1283503104716,56.733380495103,56.8423376855495,56.2130035487784,59.72687252504,61.8959971553728,61.9777150482077
"410",12867,678.175720214844,679.916809082031,679.916809082031,690.812194824219,690.812194824219,690.812194824219,739.547790527344,739.547790527344,2361.80293767496,28.7143228334902,28.7880414676495,28.7880414676495,29.2493579292554,29.2493579292554,29.2493579292554,31.3128491259893,31.3128491259893
"411",12868,6427.09423828125,6432.31591796875,6432.31591796875,6419.9609375,6252.16845703125,6263.09326171875,6263.09326171875,6272.09326171875,11684.2876748804,55.0062992038325,55.0509889601343,55.0509889601343,54.9452488344841,53.5091965466798,53.6026965099766,53.6026965099766,53.6797230284125
"412",12869,3655.37133789062,3660.353515625,3685.353515625,3725.46850585938,3943.90991210938,3943.90991210938,3943.90991210938,3943.90991210938,4036.47237549666,90.5585619780404,90.6819909841354,91.3013436682207,92.2951567431693,97.7068475942215,97.7068475942215,97.7068475942215,97.7068475942215
"413",12870,4855.57567226887,4816.37210965157,4775.37210965157,4774.58205223083,4946.04979038239,5116.1253490448,5223.93278288841,5223.93278288841,6986.73007517401,69.4971126696624,68.9359980681894,68.3491713329519,68.3378633618091,70.7920548978586,73.226320381604,74.7693517093303,74.7693517093303
"414",12872,78.3458709716797,78.3458709716797,55.8849639892578,55.8849639892578,269.506439208984,310.506420224905,515.733218193054,824.733226776123,2021.00623060966,3.87657740906845,3.87657740906845,2.76520493320793,2.76520493320793,13.3352601851052,15.3639516554701,25.5186357360946,40.8080496875724
"415",12871,2349.01860237122,2380.01860237122,2627.79774093628,2993.44847393036,3795.44857084751,3799.44841825962,3881.18790495396,3902.18790495396,5805.54960130638,40.4616059406785,40.9955777801926,45.2635481806058,51.5618447779133,65.376214682473,65.4451116463575,66.8530659712322,67.2147888302578
"416",13116,13.0889272689819,20.4490604400635,356.509384155273,457.589065551758,552.367477416992,639.726470947266,639.726470947266,639.726470947266,2265.81803758956,0.577668950102732,0.902502323700174,15.7342460092046,20.1953139202014,24.3782805262075,28.2337972570747,28.2337972570747,28.2337972570747
"417",13115,485.985656738281,989.076812744141,1281.10546875,1308.01226806641,1314.23382568359,1314.23382568359,1314.23382568359,1314.23382568359,3591.67426338337,13.5308945383171,27.5380432693366,35.6687543135717,36.4178979536483,36.5911196090923,36.5911196090923,36.5911196090923,36.5911196090923
"418",13118,2243.09790039062,2294.09790039062,2275.09790039062,2209.09790039062,1954.80786132812,1954.80786132812,1954.80786132812,1959.80786132812,4944.38285483009,45.3665900527783,46.3980635753066,46.0137891257373,44.6789410377595,39.5359323645115,39.5359323645115,39.5359323645115,39.6370572196613
"419",13117,2466.06854248047,2466.06854248047,2466.06854248047,2466.06854248047,694.570098876953,694.570098876953,694.570098876953,694.570098876953,5276.27361158905,46.7388297882029,46.7388297882029,46.7388297882029,46.7388297882029,13.1640273042582,13.1640273042582,13.1640273042582,13.1640273042582
"420",13120,4188.11958312988,5084.10119628906,5657.76184082031,5738.11129760742,5780.57907104492,5795.23858642578,5821.35757446289,5824.357421875,7087.77423186333,59.0893480255345,71.730574789379,79.8242389745662,80.9578735142486,81.5570429015378,81.7638710947237,82.1323787133735,82.1747029651622
"421",13119,701.993286132812,832.574440002441,817.574432373047,817.574432373047,801.323028564453,801.323028564453,801.323028564453,801.323028564453,3168.92083086935,22.1524400134739,26.2731221270061,25.7997746238664,25.7997746238664,25.2869374570213,25.2869374570213,25.2869374570213,25.2869374570213
"422",13121,1501.68733215332,1703.28553009033,2308.90399169922,2546.19757080078,2548.98571777344,2548.98571777344,2623.98577880859,2632.98217773438,3369.52701801857,44.5667099305937,50.5496920185534,68.5230888297479,75.5654297230731,75.6481756680602,75.6481756680602,77.8740091643964,78.1410020947891
"423",12951,4633.78350830078,4803.49249267578,4842.99493408203,4842.82720947266,4841.99493408203,4843.85089111328,4843.85089111328,4844.85089111328,4845.95591828958,95.6216603376844,99.1237347939229,99.9388978303253,99.9354367049622,99.9182620668792,99.9565611571422,99.9565611571422,99.9771969205883
"424",12952,4725.189453125,5017.51123046875,5095.52514648438,5138.61499023438,5337.3779296875,5377.17114257812,5431.17041015625,5457.69360351562,5791.14461618114,81.5933596256993,86.6410971062479,87.9882214000818,88.732285770873,92.1644732333957,92.8516122279813,93.7840577315393,94.2420534321693
"425",12954,64.3113021850586,64.3113021850586,62.2236671447754,62.2236671447754,63.2236671447754,63.2236671447754,63.2236671447754,63.2236671447754,2483.03545191176,2.59002754614492,2.59002754614492,2.50595162050013,2.50595162050013,2.5462249077474,2.5462249077474,2.5462249077474,2.5462249077474
"426",12953,37.8349494934082,37.8349494934082,37.8349494934082,37.8349494934082,62.6732978820801,62.6732978820801,68.3880233764648,71.371696472168,3851.94746087245,0.982229115992116,0.982229115992116,0.982229115992116,0.982229115992116,1.62705484741697,1.62705484741697,1.77541423062337,1.85287305180436
"427",12955,1647.21750068665,1651.75168037415,1674.65006446838,1708.33507156372,1735.33508300781,1750.20311737061,1750.20311737061,1750.20311737061,3077.18770829644,53.529964917173,53.6773130843087,54.4214465680251,55.516115151437,56.3935400602685,56.8767096219662,56.8767096219662,56.8767096219662
"428",12956,327.384206146002,327.384206146002,449.048378369305,600.59084465215,928.812819480896,1005.81282711029,1024.99072933197,1024.99072933197,2615.67829095609,12.5162259930037,12.5162259930037,17.1675691128349,22.961189330077,35.5094440586344,38.4532314462358,39.1864218499636,39.1864218499636
"429",12957,110.587799072266,85.0848770141602,85.0848770141602,85.0848770141602,320.965696334839,320.965696334839,320.965696334839,320.965696334839,3639.57691122768,3.03847952027377,2.33776834751542,2.33776834751542,2.33776834751542,8.81876394326759,8.81876394326759,8.81876394326759,8.81876394326759
"430",12958,4246.64760684967,4250.8246088028,4257.6810541153,4437.60480245948,4526.60529074073,4573.60529074073,4783.60577902198,4902.73818206787,8253.32285732415,51.4537923726214,51.5044023151298,51.5874772830067,53.7674931560622,54.845852621938,55.4153202268348,57.9597558670193,59.4032036165541
"431",12959,1236.38268303871,1232.70336174965,1221.70336174965,1246.70336174965,1351.86505150795,1379.86505150795,1422.15032982826,1444.51116967201,4646.10943984034,26.6111399020596,26.5319484551791,26.2951912254489,26.8332758384721,29.0967113240106,29.6993660905966,30.6094883954592,31.0907693496271
"432",12960,1972.81125831604,1968.28074073792,1918.36838722229,1976.59568214417,2113.9023000598,2131.90224266052,2195.90219593048,2262.22263073921,4135.95447689234,47.6990563928635,47.5895165610439,46.3827249052245,47.7905570089672,51.1103860516408,51.5455925487455,53.0929972319336,54.6965070185926
"433",12961,2989.85518264771,2909.81322669983,2917.59472084045,2949.0336856842,3499.44909667969,3523.44899749756,3621.27124023438,3758.95079040527,7009.75045866429,42.6528048363283,41.5109388537962,41.6219484280529,42.0704517667829,49.9225916431055,50.264970461858,51.6604872254527,53.6246020820767
"434",12963,15.2943334579468,5.6038818359375,5.6038818359375,5.6038818359375,223.203392744064,223.203392744064,310.203392744064,391.203385896981,8617.69347880321,0.177475951025248,0.065027630069708,0.065027630069708,0.065027630069708,2.59005954775572,2.59005954775572,3.59961042368316,4.539537021817
"435",12846,2500.08911132812,2583.06567382812,2727.54833984375,2851.12719726562,3005.51902580261,3005.51902580261,3156.51899719238,3396.53969573975,6286.54269883042,39.7689036899925,41.0888114115361,43.3870963821052,45.352864584791,47.8087745488752,47.8087745488752,50.2107302600464,54.0287381865975
"436",12962,2906.80501174927,2767.53887414932,2771.87466859818,2966.66608810425,2145.93443882465,2157.93440067768,2175.93440067768,2175.93440067768,6086.66837516993,47.7569144986992,45.4688624969166,45.5400967778335,48.7403930236535,35.2563061851508,35.453457748426,35.7491860334338,35.7491860334338
